experiment,model,n_clusters,n_features,MSE_mlp,MSE_mlp_noFS,MSE_lgbm,MSE_lgbm_noFS,MSE_pi-lgbm,MSE_pi-lgbm_noFS,MSE_mlp_TS,MSE_mlp_noFS_TS,MSE_lgbm_TS,MSE_lgbm_noFS_TS,MSE_pi-lgbm_TS,MSE_pi-lgbm_noFS_TS,MSE_S_mlp,MSE_S_mlp_noFS,MSE_S_lgbm,MSE_S_lgbm_noFS,MSE_S_pi-lgbm,MSE_S_pi-lgbm_noFS,MSE_Y_mlp,MSE_Y_mlp_noFS,MSE_Y_lgbm,MSE_Y_lgbm_noFS,MSE_Y_pi-lgbm,MSE_Y_pi-lgbm_noFS,MSE_Y_mlp_TS,MSE_Y_mlp_noFS_TS,MSE_Y_lgbm_TS,MSE_Y_lgbm_noFS_TS,MSE_Y_pi-lgbm_TS,MSE_Y_pi-lgbm_noFS_TS,R2_mlp,R2_mlp_noFS,R2_lgbm,R2_lgbm_noFS,R2_pi-lgbm,R2_pi-lgbm_noFS,R2_mlp_TS,R2_mlp_noFS_TS,R2_lgbm_TS,R2_lgbm_noFS_TS,R2_pi-lgbm_TS,R2_pi-lgbm_noFS_TS,R2_S_mlp,R2_S_mlp_noFS,R2_S_lgbm,R2_S_lgbm_noFS,R2_S_pi-lgbm,R2_S_pi-lgbm_noFS,R2_Y_mlp,R2_Y_mlp_noFS,R2_Y_lgbm,R2_Y_lgbm_noFS,R2_Y_pi-lgbm,R2_Y_pi-lgbm_noFS,R2_Y_mlp_TS,R2_Y_mlp_noFS_TS,R2_Y_lgbm_TS,R2_Y_lgbm_noFS_TS,R2_Y_pi-lgbm_TS,R2_Y_pi-lgbm_noFS_TS,R_mlp,R_mlp_noFS,R_lgbm,R_lgbm_noFS,R_pi-lgbm,R_pi-lgbm_noFS,R_mlp_TS,R_mlp_noFS_TS,R_lgbm_TS,R_lgbm_noFS_TS,R_pi-lgbm_TS,R_pi-lgbm_noFS_TS,R_S_mlp,R_S_mlp_noFS,R_S_lgbm,R_S_lgbm_noFS,R_S_pi-lgbm,R_S_pi-lgbm_noFS,R_Y_mlp,R_Y_mlp_noFS,R_Y_lgbm,R_Y_lgbm_noFS,R_Y_pi-lgbm,R_Y_pi-lgbm_noFS,R_Y_mlp_TS,R_Y_mlp_noFS_TS,R_Y_lgbm_TS,R_Y_lgbm_noFS_TS,R_Y_pi-lgbm_TS,R_Y_pi-lgbm_noFS_TS
test1_linreg_nc10_nv8_nd9_noTS,linreg,10,16,0.1328739904860719,0.1551744254244807,0.137526963801294,0.1430254400973213,0.1411261514927413,0.1429876085528858,0.1328739904860719,0.1551744254244807,0.137526963801294,0.1430254400973213,0.1411261514927413,0.1429876085528858,0.0001428356458988,0.0004036550698871,0.0001217224758021,3.895618719181993e-05,0.0012106439798982,0.0008717291704921,0.4473056323885858,0.9444288208030578,0.4999028642863456,0.5156030277282065,0.7064092190868807,0.7055494548453344,0.4473056320464232,0.9444288311614952,0.4999028642863456,0.5156030277282065,0.7064092190868807,0.7055494548453343,0.0643997533379423,-0.0926233958331024,0.0316369608191908,-0.0070792375881103,0.0062941463256792,-0.0068128558667821,0.5776286172453098,0.5067414142155034,0.5628380418597001,0.5453598354198901,0.5513971731353609,0.5454800919251437,0.9985521154304384,0.9959082626508456,0.9987661336680091,0.9996051121415174,0.987728044167851,0.9911635277955332,0.1258284704991337,-0.8457017462031309,0.0230374494917494,-0.007645454758967,-0.3805389040266616,-0.3788586626712613,0.8187348644773971,0.6172817693156725,0.7974204795311018,0.791058180355489,0.7137363054286108,0.7140847143700506,0.2600970629388888,0.1419679964261202,0.1782992534628911,0.0083896844925987,0.1310744045349181,0.036609711482078,0.7614279394476674,0.7145296965950465,0.7532871967395637,0.7408036000918861,0.7470454266260547,0.7416684392199292,0.9997675004016994,0.9984162505078936,0.9996020643453136,0.999890985621487,0.999758127058376,0.999723148409922,0.3912117934605719,0.0148128017673006,0.1781151297916032,0.062417101672067,0.0478732185635527,0.0261400799589219,0.915427969585884,0.8034998714915234,0.9081454270667044,0.8997087213871799,0.8865114191541468,0.8727486265808201
test2_linreg_nc10_nv8_nd9_noTS,linreg,10,19,0.1371100676267003,0.1504961351494654,0.1414903878155221,0.1430254400973213,0.1425567453827084,0.1429876085528858,0.1371100676267003,0.1504961351494654,0.1414903878155221,0.1430254400973213,0.1425567453827084,0.1429876085528858,0.000176470990531,0.000357920192362,6.660785637702486e-05,3.895618719181993e-05,0.0023818659129152,0.0008717291704921,0.4984584429564657,0.6442211052961803,0.5281693138517044,0.5156030277282065,0.9412669478627697,0.7055494548453344,0.4984584461074878,0.6442211093226028,0.5281693138517044,0.5156030277282065,0.9412669478627697,0.7055494548453343,0.0345724349654513,-0.0596823400309145,0.0037294638608086,-0.0070792375881103,-0.0037790364803025,-0.0068128558667821,0.564163244881632,0.5216124655413321,0.5502393618982659,0.5453598354198901,0.5468496923435563,0.5454800919251437,0.9982111634490312,0.99637186417722,0.9993248149868124,0.9996051121415174,0.9758556984821786,0.9911635277955332,0.0258602889817023,-0.2590043768200738,-0.0322038076284889,-0.007645454758967,-0.8395224828445647,-0.3788586626712613,0.798005812328599,0.7389372761669949,0.7859658466266009,0.791058180355489,0.6185630838433436,0.7140847143700506,0.2247928135440992,0.1102699629854568,0.0675507976852992,0.0083896844925987,0.1117186224433434,0.036609711482078,0.7518185415337855,0.7230073808975856,0.7444467561659458,0.7408036000918861,0.7457961063191276,0.7416684392199292,0.9996738145687244,0.999791709242174,0.9998359337905351,0.999890985621487,0.999648247846964,0.999723148409922,0.285289929727293,0.1986232880878106,0.0565896170250056,0.062417101672067,0.0461137983989436,0.0261400799589219,0.9021814430211552,0.8702970904040114,0.9030595068917594,0.8997087213871799,0.8676966991180491,0.8727486265808201
test3_linreg_nc10_nv8_nd9_noTS,linreg,10,16,0.1357185400905471,0.1497973437879134,0.1423864411876804,0.1430254400973213,0.1422033093336849,0.1429876085528858,0.1357185400905471,0.1497973437879134,0.1423864411876804,0.1430254400973213,0.1422033093336849,0.1429876085528858,0.0002680799376716,0.0005944285097196,5.085013876855724e-05,3.895618719181993e-05,0.0004357156759999,0.0008717291704921,0.5367519265364807,0.724463004322522,0.5180777935676425,0.5156030277282065,0.5948818808940439,0.7055494548453344,0.5367519287150109,0.7244629914823021,0.5180777935676425,0.5156030277282065,0.5948818808940439,0.7055494548453343,0.0443705414368487,-0.054761968723922,-0.0025798804506467,-0.0070792375881103,-0.0012904015455343,-0.0068128558667821,0.5685865440347334,0.5238337390392982,0.5473910444778587,0.5453598354198901,0.5479731723579317,0.5454800919251437,0.9972825494454046,0.9939744462139368,0.9994845465162444,0.9996051121415174,0.9955832733487046,0.9911635277955332,-0.048976848508168,-0.4158215025677199,-0.012481901435178,-0.007645454758967,-0.1625804953909817,-0.3788586626712613,0.7824878469438825,0.7064202350161313,0.7900553117727266,0.791058180355489,0.7589313949237093,0.7140847143700506,0.2388815036655214,0.1832551530167064,0.0375527329227784,0.0083896844925987,0.0398373001198728,0.036609711482078,0.7542637111544368,0.7261037869361481,0.7420373451183808,0.7408036000918861,0.7428807039938039,0.7416684392199292,0.9992667342930134,0.999384203967632,0.9997821147335472,0.999890985621487,0.9997059837252276,0.999723148409922,0.1638081133042548,0.2384092375453781,0.0692852451328857,0.062417101672067,-0.0120435803874197,0.0261400799589219,0.8912450570095312,0.859288458645714,0.9021442061760234,0.8997087213871799,0.8869673573921544,0.8727486265808201
test4_linreg_nc10_nv8_nd9_noTS,linreg,10,18,0.1343389628175226,0.1551387484229702,0.1404606698461028,0.1430254400973213,0.1421690301347176,0.1429876085528858,0.1343389628175226,0.1551387484229702,0.1404606698461028,0.1430254400973213,0.1421690301347176,0.1429876085528858,5.97420991606988e-05,0.0011485858062041,5.423240131294759e-05,3.895618719181993e-05,0.0003954803525293,0.0008717291704921,0.4820816296974698,1.049921350824423,0.490504746230654,0.5156030277282065,0.563218694910967,0.7055494548453344,0.4820816307559256,1.0499213389001778,0.490504746230654,0.5156030277282065,0.563218694910967,0.7055494548453343,0.0540845030045672,-0.0923721848075938,0.0109799752863841,-0.0070792375881103,-0.0010490328104504,-0.0068128558667821,0.5729718564521051,0.5068548219968565,0.5535125638319174,0.5453598354198901,0.5480821368935387,0.5454800919251437,0.999394411227088,0.9883571103336628,0.9994502614768382,0.9996051121415174,0.995991127450094,0.9911635277955332,0.0578655731953597,-1.0518663004638298,0.0414042364049903,-0.007645454758967,-0.100700980098737,-0.3788586626712613,0.8046423164131742,0.5745322210383843,0.8012289519065303,0.791058180355489,0.7717625137094083,0.7140847143700506,0.2474485447956115,0.1385169269721237,0.1057026522573443,0.0083896844925987,0.0385699397017097,0.036609711482078,0.757732747512249,0.7150217835954645,0.7464724034317448,0.7408036000918861,0.743492425531643,0.7416684392199292,0.9998927233321796,0.9983585001401778,0.9997879850621584,0.999890985621487,0.9998271386705864,0.999723148409922,0.2828318996155554,-0.1350543395574366,0.2119328751295494,0.062417101672067,0.0559146218010829,0.0261400799589219,0.9023229193630288,0.7933531526522977,0.9102624955169146,0.8997087213871799,0.8987153898522061,0.8727486265808201
test5_linreg_nc10_nv8_nd9_noTS,linreg,10,14,0.1313101250045141,0.1494225093737562,0.1387418662143039,0.1430254400973213,0.1420695917224708,0.1429876085528858,0.1313101250045141,0.1494225093737562,0.1387418662143039,0.1430254400973213,0.1420695917224708,0.1429876085528858,9.526612160485466e-05,0.0008392395263984,7.563618100533882e-05,3.895618719181993e-05,0.0012532063358964,0.0008717291704921,0.4677086693770517,0.7308035202566853,0.5157256965817053,0.5156030277282065,0.7614316041309804,0.7055494548453344,0.4677086755073428,0.7308035215983726,0.5157256965817053,0.5156030277282065,0.7614316041309804,0.7055494548453343,0.0754113360031374,-0.0521226623475572,0.0230825176725345,-0.0070792375881103,-0.0003488611464141,-0.0068128558667821,0.5825997332889505,0.5250252388146304,0.5589761874048299,0.5453598354198901,0.5483982253885553,0.5454800919251437,0.9990343142525407,0.9914928661344178,0.9992332974119378,0.9996051121415174,0.9872966015954718,0.9911635277955332,0.0859547180596034,-0.4282128030805134,-0.0078851870840721,-0.007645454758967,-0.4880694133876557,-0.3788586626712613,0.810466780704123,0.7038508127499359,0.7910084703032098,0.791058180355489,0.6914391569751782,0.7140847143700506,0.2813194635916735,0.1725398888879184,0.1528116094632516,0.0083896844925987,0.0892874882092555,0.036609711482078,0.7643234590674507,0.7269792785824134,0.7504659088479009,0.7408036000918861,0.7447816963675757,0.7416684392199292,0.9997449243173544,0.9988524411589232,0.9997982125839504,0.999890985621487,0.9996271903341014,0.999723148409922,0.3192469260267662,0.1567432907811398,0.1097030572296723,0.062417101672067,0.0386929874135282,0.0261400799589219,0.9073734725188878,0.8576681770692145,0.906055472255286,0.8997087213871799,0.8719404969641412,0.8727486265808201
test1_lgbm_nc10_nv8_nd9_noTS,lgbm,10,11,0.1435869550806012,0.1523002921636131,0.1393074113411276,0.1430254400973213,0.142010496462212,0.1429876085528858,0.1435869550806012,0.1523002921636131,0.1393074113411275,0.1430254400973213,0.142010496462212,0.1429876085528858,2.797883581680921e-05,0.0010313737020563,8.107551097959978e-05,3.895618719181993e-05,0.0007123839497185,0.0008717291704921,0.4938389240857591,1.0091773905675063,0.502276070350459,0.5156030277282065,0.6805180894869328,0.7055494548453344,0.4938389226439731,1.009177385750149,0.502276070350459,0.5156030277282065,0.6805180894869328,0.7055494548453343,-0.0110330102936588,-0.0723858777306472,0.0191003676805074,-0.0070792375881103,6.724391577650479e-05,-0.0068128558667821,0.5435749273347348,0.5158775260698482,0.5571784685559202,0.5453598354198901,0.5485860736401091,0.5454800919251437,0.9997163864496252,0.9895452563030626,0.9991781604614312,0.9996051121415174,0.9927787652591202,0.9911635277955332,0.03488823673009,-0.9722401847238664,0.0183994815685456,-0.007645454758967,-0.3299397460370088,-0.3788586626712613,0.7998778177018221,0.5910432096339853,0.796458766804914,0.791058180355489,0.7242283689742823,0.7140847143700506,0.0987874630500516,0.1711254039849563,0.1389133604235279,0.0083896844925987,0.0694051445112337,0.036609711482078,0.7380174108482616,0.7221466837963353,0.748809852246385,0.7408036000918861,0.7440656443409901,0.7416684392199292,0.9999352987244396,0.9993385792331204,0.9996922652438928,0.999890985621487,0.9997878474898496,0.999723148409922,0.2113736212662836,0.0999909718725275,0.1583823235322313,0.062417101672067,0.0250501808870697,0.0261400799589219,0.9067587878431788,0.8144496211024428,0.9036056188712316,0.8997087213871799,0.8744614856165615,0.8727486265808201
test2_lgbm_nc10_nv8_nd9_noTS,lgbm,10,15,0.143684591328164,0.1472758404119309,0.1398647746673801,0.1430254400973213,0.1422392744537713,0.1429876085528858,0.143684591328164,0.1472758404119309,0.1398647746673801,0.1430254400973213,0.1422392744537713,0.1429876085528858,4.72508262439656e-05,0.0009838731968166,3.3165312643187576e-05,3.895618719181993e-05,0.0005375563425871,0.0008717291704921,0.5100115871164375,0.8494678879200567,0.5101379290145264,0.5156030277282065,0.5975881451732057,0.7055494548453344,0.5100115889643251,0.8494678663905662,0.5101379290145265,0.5156030277282065,0.5975881451732058,0.7055494548453343,-0.011720492448509,-0.0370074091453429,0.0151758278694079,-0.0070792375881103,-0.0015436412886999,-0.0068128558667821,0.5432645674460973,0.5318489334625139,0.5554067574938465,0.5453598354198901,0.5478588487235903,0.5454800919251437,0.99952103172995,0.99002675549852,0.9996638126000092,0.9996051121415174,0.9945509432970744,0.9911635277955332,0.0032819242807344,-0.660119142429773,0.0030350137070789,-0.007645454758967,-0.1678693605714079,-0.3788586626712613,0.7933240425148015,0.6557635386370415,0.793272844754968,0.791058180355489,0.7578347144301552,0.7140847143700506,0.1272960156536041,0.2125547226098036,0.1272885824649338,0.0083896844925987,0.0448528647093518,0.036609711482078,0.7373458634357855,0.7324376529125134,0.7480471057093765,0.7408036000918861,0.7435837125919027,0.7416684392199292,0.9999198363227602,0.9991738200005664,0.999843342684646,0.999890985621487,0.999790404308989,0.999723148409922,0.2132794536748088,0.177370658726867,0.0886067752589711,0.062417101672067,0.0497573470428844,0.0261400799589219,0.8972054650389212,0.8515318728293402,0.9053297610154208,0.8997087213871799,0.8898323194181081,0.8727486265808201
test3_lgbm_nc10_nv8_nd9_noTS,lgbm,10,12,0.1388157811307863,0.1494088029779065,0.1405550422651329,0.1430254400973213,0.142429872752,0.1429876085528858,0.1388157811307863,0.1494088029779065,0.1405550422651329,0.1430254400973213,0.142429872752,0.1429876085528858,5.107147745126087e-05,0.0009402859603753,7.177365853838442e-05,3.895618719181993e-05,0.0003819798485115,0.0008717291704921,0.5391587609914507,0.9188812221962652,0.5220599849808758,0.5156030277282065,0.594767094406504,0.7055494548453344,0.5391587590911974,0.9188812274257424,0.5220599849808758,0.5156030277282065,0.5947670944065039,0.7055494548453343,0.0225620635653017,-0.0520261520576885,0.0103154745951676,-0.0070792375881103,-0.0028856933651357,-0.0068128558667821,0.5587412313734302,0.5250688078332655,0.5532125787936578,0.5453598354198901,0.5472529869858713,0.5454800919251437,0.9994823028685798,0.9904685869942657,0.999272450710432,0.9996051121415174,0.9961279782433649,0.9911635277955332,-0.0536805365559158,-0.7957739524708742,-0.0202643170955452,-0.007645454758967,-0.1623561676112421,-0.3788586626712613,0.7815125083765513,0.6276346232072112,0.7884415774164335,0.791058180355489,0.7589779107436083,0.7140847143700506,0.1878662656515124,0.1738527835289426,0.1056223544394651,0.0083896844925987,0.0250506167870341,0.036609711482078,0.7482093265074173,0.7269213123548417,0.7458685790593044,0.7408036000918861,0.7426094269736971,0.7416684392199292,0.9997692074341202,0.9980362910053976,0.9997112109646962,0.999890985621487,0.9998130773348616,0.999723148409922,0.1301885397520858,0.0514364001891769,0.0611002407960681,0.062417101672067,0.0204737414345056,0.0261400799589219,0.887632934270871,0.820288179087528,0.8999887015152832,0.8997087213871799,0.8853908493970336,0.8727486265808201
test4_lgbm_nc10_nv8_nd9_noTS,lgbm,10,17,0.1519752350071175,0.1518644815736,0.1433873671468603,0.1430254400973213,0.1442424175745098,0.1429876085528858,0.1519752350071175,0.1518644815736,0.1433873671468603,0.1430254400973213,0.1442424175745098,0.1429876085528858,0.0001338765457638,0.0002277076858689,7.973649804425265e-05,3.895618719181993e-05,0.0013992367417575,0.0008717291704921,0.6309010899201766,0.7293469269054568,0.5328232485478276,0.5156030277282065,0.7649452595381676,0.7055494548453344,0.6309010891430689,0.7293469234551966,0.5328232485478277,0.5156030277282065,0.7649452595381676,0.7055494548453343,-0.070097065942245,-0.0693172222772915,-0.0096276598608491,-0.0070792375881103,-0.015648291800109,-0.0068128558667821,0.5169107970671374,0.5172628530315027,0.5442093647535775,0.5453598354198901,0.5414913848830988,0.5454800919251437,0.9986429312961914,0.9976917915505932,0.9991917336570808,0.9996051121415174,0.9858163326471812,0.9911635277955332,-0.2329730072796589,-0.4253661757512201,-0.0412990143885347,-0.007645454758967,-0.4949361668980865,-0.3788586626712613,0.7443350514017061,0.7044410813289762,0.7840798965223138,0.791058180355489,0.6900152911037611,0.7140847143700506,0.0642785252046661,0.1540894908135598,0.0513997489966665,0.0083896844925987,0.0168887536259436,0.036609711482078,0.7192012491408711,0.7199885076315773,0.7394522700859112,0.7408036000918861,0.7404416653955783,0.7416684392199292,0.9998945150469049,0.9991570623854602,0.9997730259387402,0.999890985621487,0.9997453106497765,0.999723148409922,-0.0317129803778642,0.1631257378010736,0.0120153341642533,0.062417101672067,0.043583976266885,0.0261400799589219,0.869999677343892,0.8472753459064363,0.893977032693671,0.8997087213871799,0.8771704614886047,0.8727486265808201
test5_lgbm_nc10_nv8_nd9_noTS,lgbm,10,12,0.1444879389129318,0.1537094740214294,0.143978381148666,0.1430254400973213,0.1444972404309316,0.1429876085528858,0.1444879389129318,0.1537094740214294,0.143978381148666,0.1430254400973213,0.1444972404309316,0.1429876085528858,7.977915483133644e-05,0.0010618391921586,7.0203137428846e-05,3.895618719181993e-05,0.0010543800986267,0.0008717291704921,0.48880519373615,1.0536555869044502,0.4787416902612407,0.5156030277282065,0.7878221070685444,0.7055494548453344,0.4888051934625966,1.0536555836802797,0.4787416902612408,0.5156030277282065,0.7878221070685444,0.7055494548453343,-0.017377071254599,-0.0823082928620175,-0.0137891428105776,-0.0070792375881103,-0.0174425656564993,-0.0068128558667821,0.5407109372813843,0.5113981084828445,0.5423306870661166,0.5453598354198901,0.5406813702080622,0.5454800919251437,0.9991913012572872,0.9892364362410564,0.9992883706390068,0.9996051121415174,0.9893120469638548,0.9911635277955332,0.0447256799460743,-1.0591641358346098,0.0643928327557138,-0.007645454758967,-0.539644499071321,-0.3788586626712613,0.8019176748752538,0.5730189640220508,0.8059957864413442,0.791058180355489,0.6807447284932433,0.7140847143700506,0.0865032570617054,0.1581300764657353,0.0073669626385231,0.0083896844925987,0.0104555030636704,0.036609711482078,0.7360887623330354,0.7185630627690729,0.7383656499834969,0.7408036000918861,0.7391743633345351,0.7416684392199292,0.9997034231206504,0.999243475241346,0.99968306713982,0.999890985621487,0.9997764566786144,0.999723148409922,0.2588661215280341,0.0810288665833882,0.3244924820702844,0.062417101672067,0.0412501277994125,0.0261400799589219,0.9006534920768626,0.8139818137490435,0.9090818429741012,0.8997087213871799,0.8601012020167711,0.8727486265808201
